TotalCount,CountyName,SampleID,InspectionDate,FoodName,Suitable,ItemType,CompanyName,OriginCountry,ViolationDescription,DisposalSituation,SQ,SortDate,Year,Month,UpdateDate,County,CY,CM,KW,CN
4860,新竹市,RPO14,2024/11/15,妙喵14號片狀-鮪魚+雞肉罐頭,貓,罐頭,東盈實業股份有限公司,日本,無,無,21,2024-11-15T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,,2024/11/15,CIAO啾嚕肉泥夾心餅（鮪魚+螃蟹）,貓,零食,強普股份有限公司,泰國,無,無,21,2024-11-15T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,RPO13,2024/11/15,FORCANS護眼保健嚼片,犬,補充品,四季全球貿易股份有限公司,韓國,無,無,21,2024-11-15T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,,2024/11/15,克瑞斯-牛絞肉,犬,零食,昱碩國際事業股份有限公司,紐西蘭,無,無,21,2024-11-15T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,RP015,2024/11/21,莫比自然食雞肉＆米-幼貓/懷孕授乳貓配方（包裝1.5KG*2）,貓,乾糧,博東客企業有限公司,美國,無,無,21,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,RP016,2024/11/21,芮格爾天然寵糧-體控/高齡貓-雞肉＆魚肉（包裝454g*2）,貓,乾糧,聯誠寵物有限公司,美國,無,無,21,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,RP017,2024/11/21,卡維爾高機能犬糧-雞肉糙米（包裝380g*2）,犬,乾糧,竣百有限公司,美國,無,無,21,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,RP018,2024/11/21,皇家小型離乳犬與母犬專用乾糧（包裝1kg*2）,犬,乾糧,台灣皇家寵物食品有限公司,韓國,無,無,21,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新竹市,RP019,2024/11/21,柏萊富功能性全齡護膚亮毛配方（包裝2.2kg*2）,犬,乾糧,柏希菲克股份有限公司,美國,無,無,21,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,嘉義市,TP005,2024/11/21,原點雞肉無穀全犬主食罐,狗,罐頭,四季全球貿易股份有限公司,美國,無,無,22,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,嘉義市,TP006,2024/11/21,FelineNatural嚴選羊肉鮮燉貓無穀主食罐,貓,罐頭,四季全球貿易股份有限公司,紐西蘭,無,無,22,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,嘉義市,TP007,2024/11/21,FelineNatural羊+紐西蘭帝王鮭鮮燉貓無穀主食罐,貓,罐頭,四季全球貿易股份有限公司,紐西蘭,無,無,22,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,嘉義市,TP008,2024/11/21,自然牧場鱈魚皮捲,犬、貓,零食,澳新美有限公司,紐西蘭,無,無,22,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,嘉義市,TP009,2024/11/21,纖嚼無穀健齒棒5號(柑橘),犬,潔牙骨,奧也股份有限公司,新加坡,無,無,22,2024-11-21T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,連江縣,,2024/11/25,偉嘉whiskas-貓用罐頭-海陸饗宴(185g*1罐),貓,罐頭,台灣瑪氏Mars Petcare,泰國,無,無,24,2024-11-25T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,連江縣,,2024/11/25,西莎Cesar-犬罐頭-鄉村嫩燒小羊肉口味(100g*1罐),犬,罐頭,台灣瑪氏Mars Petcare,澳洲,無,無,24,2024-11-25T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,連江縣,,2024/11/25,西莎Cesar-犬罐頭-牛肉及肝口味(100g*1罐),犬,罐頭,台灣瑪氏Mars Petcare,澳洲,無,無,24,2024-11-25T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,連江縣,,2024/11/25,西莎Cesar-犬罐頭-南法野菜燉雞口味(100g*1罐),犬,罐頭,台灣瑪氏Mars Petcare,澳洲,無,無,24,2024-11-25T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,連江縣,,2024/11/25,葛莉思GREENS犬食-牛肉口味(400g*1罐),犬,罐頭,福壽實業股份有限公司,泰國,無,無,24,2024-11-25T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,AP057,2024/12/05,香烤雞柳條,犬、貓,零食,朋生國際有限公司,臺灣,營養標示與申報內容不符,函請廠商限期改善。,0,2024-12-05T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,新北市,AP058,2024/12/05,牛肉迷你骨,犬、貓,零食,朋生國際有限公司,臺灣,營養標示與申報內容不符,函請廠商限期改善。,0,2024-12-05T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,新北市,AP059,2024/12/05,低溫慢烘健康糧 羊肉小米佐鮮蔬,犬,乾糧,朋生國際有限公司,臺灣,無,無,0,2024-12-05T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,新北市,AP060,2024/12/05,低溫慢烘健康糧 雞肉薏仁佐鮮蔬,犬,乾糧,朋生國際有限公司,臺灣,無,無,0,2024-12-05T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,新北市,AP061,2024/12/05,低溫慢烘健康糧 牛肉山藥佐鮮蔬,犬,乾糧,朋生國際有限公司,臺灣,無,無,0,2024-12-05T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,臺南市,UP037,2024/12/09,樂境凍乾全齡貓鮮糧-野鮭雞肉凍乾干貝300g,貓,乾糧,大成集團毛能寵物營養生技股份有限公司,臺灣,無,無,4,2024-12-09T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,臺南市,UP038,2024/12/09,瑞威貓糧5號-湖畔水鱉2kg,貓,乾糧,瑞威動物科技股份有限公司,臺灣,無,無,4,2024-12-09T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,臺南市,UP039,2024/12/10,毛孩站起來軟罐頭全齡貓主食包-雞肉口味100g,貓,罐頭,飛起來行銷股份有限公司,臺灣,無,無,4,2024-12-10T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,臺南市,UP040,2024/12/10,毛孩站起來軟罐頭全齡貓主食包-鵪鶉口味100g,貓,罐頭,飛起來行銷股份有限公司,臺灣,無,無,4,2024-12-10T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,臺南市,UP041,2024/12/10,毛孩站起來軟罐頭全齡貓主食包-牛肉口味100g,貓,罐頭,飛起來行銷股份有限公司,臺灣,無,無,4,2024-12-10T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,加好寶無穀貓罐 - 新鮮鮪魚佐鮮蝦 80G,貓,罐頭,好侶股份有限公司,泰國,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,加好寶無穀貓罐 - 新鮮鮪魚+鮭魚 80G,貓,罐頭,好侶股份有限公司,泰國,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,寶路罐頭 牛肉口味 400gx24,犬,罐頭,台灣瑪氏股份有限公司,澳洲,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,寶路乾糧羊肉及蔬菜口味 1.5kg*6,犬,乾糧,台灣瑪氏股份有限公司,泰國,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,牛皮棒5*8mm(50支入)牛奶口味,犬,零食,寶麟寵物用品有限公司,臺灣,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,凱莉莎貓罐170g-鮪魚雞肉,貓,罐頭,奕文有限公司,泰國,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,凱莉莎貓罐170g-鮪魚鮭魚,貓,罐頭,奕文有限公司,泰國,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,喵Bar營養貓餐罐-鮭魚+吻仔魚400g,貓,罐頭,樺隆有限公司,泰國,違反動物保護法第22條之3規定,發文給業者限期改善,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,喵Bar營養貓餐罐-鮪魚+鮭魚400g,貓,罐頭,樺隆有限公司,泰國,違反動物保護法第22條之3規定,發文給業者限期改善,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,活力汪全犬種用消臭餅-蔬菜200g (D-S201),犬,零食,寶麟寵物用品有限公司,臺灣,違反動物保護法第22條之3規定,發文給業者限期改善,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,綺維爾亁狗糧牛肉風味 3.5KG,犬,乾糧,忠義實業有限公司,臺灣,違反動物保護法第22條之3規定與第22條之5第2項相關規定,發文給所轄地方行政機關依權責卓處,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,艾樂啃亮毛整腸配方,犬,乾糧,凱基國際有限公司,臺灣,違反動物保護法第22條之5第1項第7款及第22條之3第1項規定,發文給業者限期改善,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,蒸鮮之味-雞肉,犬,罐頭,夢工場寵物有限公司,臺灣,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,蒸鮮之味-牛肉,犬,罐頭,夢工場寵物有限公司,臺灣,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,沛樂芙無穀鮮肉罐頭-雞肉,犬,罐頭,夢工場寵物有限公司,臺灣,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,沛樂芙無穀鮮肉罐頭-雞肉,犬,罐頭,夢工場寵物有限公司,臺灣,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,寶多福美食犬餐牛肉口味包2Kg,犬,乾糧,統一企業公司,臺灣,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/11,寶多福美食特餐雞肉口味包10Kg,犬,乾糧,統一企業公司,臺灣,無,無,12,2024-12-11T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/20,旺得福犬乾糧 清燉牛肉,犬,乾糧,柏揚貿易有限公司,臺灣,違反動物保護法第22條之5第2項相關規定,發文給所轄地方行政機關依權責卓處,12,2024-12-20T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/20,旺得福犬乾糧 鮭魚+雞肉,犬,乾糧,柏揚貿易有限公司,臺灣,違反動物保護法第22條之5第2項相關規定,發文給所轄地方行政機關依權責卓處,12,2024-12-20T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/20,旺得福犬乾糧 鮮雞肉+起司,犬,乾糧,柏揚貿易有限公司,臺灣,違反動物保護法第22條之5第2項相關規定,發文給所轄地方行政機關依權責卓處,12,2024-12-20T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/20,旺得福犬乾糧 鰹魚+牛肉,犬,乾糧,柏揚貿易有限公司,臺灣,違反動物保護法第22條之5第2項相關規定,發文給所轄地方行政機關依權責卓處,12,2024-12-20T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/20,愛美力貓乾糧 珍饌海鮮總匯,犬,乾糧,柏揚貿易有限公司,臺灣,違反動物保護法第22條之5第2項相關規定,發文給所轄地方行政機關依權責卓處,12,2024-12-20T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,彰化縣,,2024/12/20,旺得福犬乾糧 紅燒羊肉,犬,乾糧,柏揚貿易有限公司,臺灣,違反動物保護法第22條之5第2項相關規定,發文給所轄地方行政機關依權責卓處,12,2024-12-20T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,屏東縣,,2024/12/12,好飽包 燉牛三寶佐紅燒番茄,犬、貓,濕糧,食寵町國際企業有限公司,臺灣,無,無,16,2024-12-12T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,屏東縣,,2024/12/12,好飽包 鄉炊鹿肉佐青豆薏仁,犬、貓,濕糧,食寵町國際企業有限公司,臺灣,無,無,16,2024-12-12T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,屏東縣,,2024/12/12,要多久 燒雞棒棒,犬、貓,零食,食寵町國際企業有限公司,臺灣,無,無,16,2024-12-12T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,屏東縣,,2024/12/17,妥膳 Formula-A+犬貓營養強化調理配方,犬、貓,濕糧,宜輝企業有限公司,臺灣,無,無,16,2024-12-17T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,屏東縣,,2024/12/17,妥膳 Formula-I+犬貓腸胃道護理配方,犬、貓,濕糧,宜輝企業有限公司,臺灣,無,無,16,2024-12-17T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,屏東縣,,2024/12/17,雞肉棒棒糖,犬、貓,零食,台灣天寵企業社,臺灣,包裝標示與申報資訊不符,113年12月30日以屏府農動字第1130224757號函限期於114年1月6日前完成改善(1月10日複查，已完成改善)。,16,2024-12-17T00:00:00,2024,12,2025-08-19T13:44:13.61,,104年1月至115年6月,1,,
4860,新北市,AP006,2024/02/22,Hi-Q Pets肉多多手工漢堡排-原野羊肉,犬,濕糧,中華海洋生技股份有限公司,臺灣,無,,0,2024-02-22T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,新北市,AP007,2024/02/22,Hi-Q Pets肉多多手工漢堡排-鮮嫩鴨胸佐牛肝,犬,濕糧,中華海洋生技股份有限公司,臺灣,無,,0,2024-02-22T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,新北市,AP008,2024/02/22,Hi-Q Pets肉多多手工漢堡排-鮮味蝦米牛腿肉,犬,濕糧,中華海洋生技股份有限公司,臺灣,無,,0,2024-02-22T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,新北市,AP009,2024/02/22,Hi-Q Pets彩蔬鮮肉醬-亞麻仁雞胸牛腿干貝,犬,濕糧,中華海洋生技股份有限公司,臺灣,無,,0,2024-02-22T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,新北市,AP010,2024/02/22,Hi-Q Pets豪華海陸鮮肉捲-甜美紅椒金瓜,犬,濕糧,中華海洋生技股份有限公司,臺灣,無,,0,2024-02-22T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺中市,SP006,2024/01/24,VC5鈣胃能-散 補充鈣磷 中/小型犬用,犬,補充品,信元製藥股份有限公司,臺灣,標示涉誇大不實,通知業者限期改善,2,2024-01-24T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺中市,SP007,2024/01/24,CP16關節水合糧(犬用) .多機能膳食,犬,乾糧,信元製藥股份有限公司,臺灣,無,無,2,2024-01-24T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺中市,SP008,2024/01/24,CP8犬用羊奶粉200g,犬,補充品,信元製藥股份有限公司,臺灣,無,無,2,2024-01-24T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺中市,SP009,2024/01/24,CP3整腸配方(貓用)200g,貓,補充品,信元製藥股份有限公司,臺灣,無,無,2,2024-01-24T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺中市,SP010,2024/01/24,CP5鈣胃能(貓用)250g,貓,補充品,信元製藥股份有限公司,臺灣,標示涉誇大不實,通知業者限期改善,2,2024-01-24T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺南市,UP006,2024/01/22,Petlife晶饌纖蔬肉糧-鮮緻嫩雞(全齡犬),犬,乾糧,統一企業股份有限公司,臺灣,無,,4,2024-01-22T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺南市,UP007,2024/02/02,GOMO PET FOOD 幼貓無穀土雞干貝-土雞/鮭魚/鱈魚/干貝 4.2LB,貓,乾糧,大成集團毛能寵物營養生技股份有限公司,臺灣,無,,4,2024-02-02T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺南市,UP008,2024/02/02,GOMO PET FOOD 成犬無穀牛肉根島蝦-牛肉/鮭魚/根島蝦,犬,乾糧,大成集團毛能寵物營養生技股份有限公司,臺灣,違反動物保護法第22條之4第1項「有害寵物健康物質之含量超出安全容許量」之規定,已於113年3月8日至業者現場盤點數量查核即當場查封該產品，並進行後續監督銷毀。,4,2024-02-02T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺南市,UP009,2024/02/07,多納熟齡犬狗乾糧牛肉雞肉口味 2kg,犬,乾糧,寶榮開發企業股份有限公司,臺灣,無,,4,2024-02-07T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,臺南市,UP010,2024/02/07,Product 樂倍黑酵母挑嘴犬保健糧 1.5kg,犬,乾糧,寶榮開發企業股份有限公司,臺灣,無,,4,2024-02-07T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP006,2024/02/01,『大滿足』里肌脆片,犬,零食,盛世有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP007,2024/02/01,『派福』薄嫩里肌肉,犬、貓,零食,盛世有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP008,2024/02/01,『派福』薄嫩里肌肉絲,犬、貓,零食,盛世有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP009,2024/02/01,『它福』里肌脆棒,犬,零食,盛世有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP010,2024/02/01,『它它』厚片里肌肉,犬,零食,盛世有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP011,2024/02/01,小小一匙PF1001益生菌,犬、貓,補充品,佳瑞生物科技有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP012,2024/02/01,小小一匙100%酵母蛋白,犬、貓,補充品,佳瑞生物科技有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP013,2024/02/01,小小一匙100%牛磺酸,犬、貓,補充品,佳瑞生物科技有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP014,2024/02/01,小小一匙100%碳酸鈣,犬、貓,補充品,佳瑞生物科技有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,高雄市,WP015,2024/02/01,小小一匙100%褐藻素,犬、貓,補充品,佳瑞生物科技有限公司,臺灣,違反動物保護法第22條之3第2項(申報)及第22條之5第1項(標示),限期改正,6,2024-02-01T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
4860,宜蘭縣,BP001,2024/02/23,喜樂寵宴小叼饞御用凍乾小丁｜草飼牛、包裝150g±5%/罐,犬,罐頭,螢火蟲原創股份有限公司,臺灣,無,,9,2024-02-23T00:00:00,2024,2,2024-05-29T11:57:47.14,,104年1月至115年6月,1,,
